,u,i,ts,label,idx
23301,28,148,56508000.0,0,23302
23302,28,148,56508000.0,0,23303
23303,28,148,56508000.0,0,23304
23304,28,148,56508000.0,0,23305
23305,28,148,56508000.0,0,23306
23306,99,179,56508120.0,0,23307
23307,99,179,56508120.0,0,23308
23308,99,179,56508120.0,0,23309
23309,127,57,56508180.0,0,23310
23310,127,57,56508180.0,0,23311
23311,127,57,56508180.0,0,23312
23312,127,57,56508180.0,0,23313
23313,168,133,56508480.0,0,23314
23314,168,133,56508480.0,0,23315
23315,168,133,56508480.0,0,23316
23316,168,133,56508480.0,0,23317
23317,108,115,56509860.0,0,23318
23318,108,115,56509860.0,0,23319
23319,108,115,56509860.0,0,23320
23320,108,115,56509860.0,0,23321
23321,108,115,56509860.0,0,23322
23322,108,115,56509860.0,0,23323
23323,67,129,56510640.0,0,23324
23324,67,129,56510640.0,0,23325
23325,67,129,56510640.0,0,23326
23326,67,129,56510640.0,0,23327
23327,67,129,56510640.0,0,23328
23328,67,129,56510640.0,0,23329
23329,67,148,56510640.0,0,23330
23330,67,148,56510640.0,0,23331
23331,67,148,56510640.0,0,23332
23332,141,48,56511180.0,0,23333
23333,141,48,56511180.0,0,23334
23334,141,48,56511180.0,0,23335
23335,141,48,56511180.0,0,23336
23336,141,63,56511180.0,0,23337
23337,141,63,56511180.0,0,23338
23338,141,63,56511180.0,0,23339
23339,141,63,56511180.0,0,23340
23340,141,94,56511180.0,0,23341
23341,141,94,56511180.0,0,23342
23342,141,94,56511180.0,0,23343
23343,141,94,56511180.0,0,23344
23344,141,119,56511180.0,0,23345
23345,141,119,56511180.0,0,23346
23346,141,119,56511180.0,0,23347
23347,141,119,56511180.0,0,23348
23348,141,127,56511180.0,0,23349
23349,141,127,56511180.0,0,23350
23350,141,127,56511180.0,0,23351
23351,141,127,56511180.0,0,23352
23352,156,115,56512020.0,0,23353
23353,156,115,56512020.0,0,23354
23354,156,115,56512020.0,0,23355
23355,156,115,56512020.0,0,23356
23356,40,119,56512740.0,0,23357
23357,40,119,56512740.0,0,23358
23358,40,119,56512740.0,0,23359
23359,40,119,56512740.0,0,23360
23360,40,142,56512740.0,0,23361
23361,40,142,56512740.0,0,23362
23362,40,142,56512740.0,0,23363
23363,40,142,56512740.0,0,23364
23364,179,179,56513160.0,0,23365
23365,179,179,56513160.0,0,23366
23366,179,179,56513160.0,0,23367
23367,179,179,56513160.0,0,23368
23368,179,179,56513160.0,0,23369
23369,179,179,56513160.0,0,23370
23370,179,179,56513460.0,0,23371
23371,179,179,56513460.0,0,23372
23372,179,179,56513460.0,0,23373
23373,179,179,56513460.0,0,23374
23374,179,179,56513460.0,0,23375
23375,179,179,56513460.0,0,23376
23376,179,179,56513460.0,0,23377
23377,179,179,56513460.0,0,23378
23378,179,179,56513460.0,0,23379
23379,179,179,56513460.0,0,23380
23380,164,147,56515740.0,0,23381
23381,164,147,56515740.0,0,23382
23382,164,147,56515740.0,0,23383
23383,164,147,56515740.0,0,23384
23384,18,89,56516640.0,0,23385
23385,18,89,56516640.0,0,23386
23386,18,89,56516640.0,0,23387
23387,18,89,56516640.0,0,23388
23388,18,157,56516640.0,0,23389
23389,18,157,56516640.0,0,23390
23390,18,157,56516640.0,0,23391
23391,18,157,56516640.0,0,23392
23392,129,67,56516940.0,0,23393
23393,129,67,56516940.0,0,23394
23394,129,67,56516940.0,0,23395
23395,129,67,56516940.0,0,23396
23396,129,67,56516940.0,0,23397
23397,129,67,56516940.0,0,23398
23398,129,67,56516940.0,0,23399
23399,129,67,56516940.0,0,23400
23400,170,115,56518080.0,0,23401
23401,170,115,56518080.0,0,23402
23402,170,156,56518080.0,0,23403
23403,170,156,56518080.0,0,23404
23404,170,163,56518080.0,0,23405
23405,170,163,56518080.0,0,23406
23406,170,166,56518080.0,0,23407
23407,170,166,56518080.0,0,23408
23408,170,66,56519040.0,0,23409
23409,170,66,56519040.0,0,23410
23410,170,111,56519040.0,0,23411
23411,170,111,56519040.0,0,23412
23412,170,161,56519040.0,0,23413
23413,170,161,56519040.0,0,23414
23414,93,82,56519280.0,0,23415
23415,93,82,56519280.0,0,23416
23416,93,82,56519280.0,0,23417
23417,93,82,56519280.0,0,23418
23418,93,82,56519280.0,0,23419
23419,93,82,56519280.0,0,23420
23420,156,163,56520840.0,0,23421
23421,156,163,56520840.0,0,23422
23422,119,119,56521020.0,0,23423
23423,119,119,56521020.0,0,23424
23424,119,119,56521020.0,0,23425
23425,119,119,56521020.0,0,23426
23426,119,119,56521500.0,0,23427
23427,119,119,56521500.0,0,23428
23428,119,119,56521500.0,0,23429
23429,119,119,56521500.0,0,23430
23430,163,156,56521920.0,0,23431
23431,163,156,56521920.0,0,23432
23432,71,51,56523180.0,0,23433
23433,71,51,56523180.0,0,23434
23434,129,67,56524500.0,0,23435
23435,129,67,56524500.0,0,23436
23436,129,67,56524500.0,0,23437
23437,51,71,56524920.0,0,23438
23438,51,71,56524920.0,0,23439
23439,129,67,56526000.0,0,23440
23440,129,67,56526000.0,0,23441
23441,129,67,56526000.0,0,23442
23442,129,67,56526000.0,0,23443
23443,156,115,56529960.0,0,23444
23444,156,115,56529960.0,0,23445
23445,156,115,56529960.0,0,23446
23446,156,115,56529960.0,0,23447
23447,156,115,56529960.0,0,23448
23448,156,115,56529960.0,0,23449
23449,156,115,56529960.0,0,23450
23450,156,115,56529960.0,0,23451
23451,156,115,56529960.0,0,23452
23452,156,115,56529960.0,0,23453
23453,179,99,56547480.0,0,23454
23454,179,179,56547480.0,0,23455
23455,179,179,56547480.0,0,23456
23456,47,79,56574240.0,0,23457
23457,47,79,56574240.0,0,23458
23458,47,79,56574240.0,0,23459
23459,79,47,56574900.0,0,23460
23460,79,47,56574900.0,0,23461
23461,79,47,56574900.0,0,23462
23462,40,142,56576160.0,0,23463
23463,40,142,56576160.0,0,23464
23464,40,142,56576160.0,0,23465
23465,40,142,56576160.0,0,23466
23466,156,115,56578080.0,0,23467
23467,156,115,56578080.0,0,23468
23468,40,142,56578200.0,0,23469
23469,40,142,56578200.0,0,23470
23470,40,142,56578200.0,0,23471
23471,40,142,56579820.0,0,23472
23472,40,142,56579820.0,0,23473
23473,40,142,56579820.0,0,23474
23474,179,179,56579940.0,0,23475
23475,179,179,56579940.0,0,23476
23476,179,179,56579940.0,0,23477
23477,179,179,56579940.0,0,23478
23478,179,179,56579940.0,0,23479
23479,179,179,56579940.0,0,23480
23480,179,179,56579940.0,0,23481
23481,179,179,56579940.0,0,23482
23482,40,142,56581980.0,0,23483
23483,40,142,56581980.0,0,23484
23484,40,142,56581980.0,0,23485
23485,34,96,56583900.0,0,23486
23486,34,96,56583900.0,0,23487
23487,34,96,56583900.0,0,23488
23488,34,96,56583900.0,0,23489
23489,34,96,56583900.0,0,23490
23490,34,96,56583900.0,0,23491
23491,34,168,56583900.0,0,23492
23492,34,168,56583900.0,0,23493
23493,34,168,56583900.0,0,23494
23494,34,168,56583900.0,0,23495
23495,34,168,56583900.0,0,23496
23496,34,168,56583900.0,0,23497
23497,30,158,56584260.0,0,23498
23498,30,158,56584260.0,0,23499
23499,79,5,56585220.0,0,23500
23500,79,5,56585220.0,0,23501
23501,79,5,56585220.0,0,23502
23502,64,59,56585880.0,0,23503
23503,64,59,56585880.0,0,23504
23504,42,37,56585940.0,0,23505
23505,42,37,56585940.0,0,23506
23506,42,37,56585940.0,0,23507
23507,42,37,56585940.0,0,23508
23508,64,59,56586060.0,0,23509
23509,64,59,56586060.0,0,23510
23510,64,147,56586060.0,0,23511
23511,64,147,56586060.0,0,23512
23512,64,59,56586240.0,0,23513
23513,64,59,56586240.0,0,23514
23514,64,59,56586360.0,0,23515
23515,64,59,56586360.0,0,23516
23516,158,144,56586600.0,0,23517
23517,158,144,56586600.0,0,23518
23518,158,144,56586600.0,0,23519
23519,158,144,56586600.0,0,23520
23520,115,156,56589420.0,0,23521
23521,115,156,56589420.0,0,23522
23522,115,156,56589420.0,0,23523
23523,115,156,56589420.0,0,23524
23524,156,115,56590140.0,0,23525
23525,156,115,56590140.0,0,23526
23526,156,115,56590140.0,0,23527
23527,156,115,56590140.0,0,23528
23528,64,164,56593740.0,0,23529
23529,64,164,56593740.0,0,23530
23530,27,168,56595540.0,0,23531
23531,27,168,56595540.0,0,23532
23532,27,168,56595540.0,0,23533
23533,27,168,56595540.0,0,23534
23534,34,96,56596260.0,0,23535
23535,34,96,56596260.0,0,23536
23536,34,96,56596260.0,0,23537
23537,34,96,56596260.0,0,23538
23538,67,129,56598600.0,0,23539
23539,67,129,56598600.0,0,23540
23540,67,129,56598600.0,0,23541
23541,67,129,56598600.0,0,23542
23542,67,129,56598600.0,0,23543
23543,67,129,56598600.0,0,23544
23544,18,89,56601780.0,0,23545
23545,18,89,56601780.0,0,23546
23546,18,89,56601780.0,0,23547
23547,18,89,56601780.0,0,23548
23548,18,98,56601780.0,0,23549
23549,18,98,56601780.0,0,23550
23550,18,98,56601780.0,0,23551
23551,18,98,56601780.0,0,23552
23552,18,157,56601780.0,0,23553
23553,18,157,56601780.0,0,23554
23554,18,157,56601780.0,0,23555
23555,18,157,56601780.0,0,23556
23556,179,179,56603160.0,0,23557
23557,179,179,56603160.0,0,23558
23558,179,179,56603160.0,0,23559
23559,179,179,56603160.0,0,23560
23560,179,179,56603160.0,0,23561
23561,179,179,56603160.0,0,23562
23562,179,179,56603160.0,0,23563
23563,179,179,56603160.0,0,23564
23564,179,67,56603760.0,0,23565
23565,179,67,56603760.0,0,23566
23566,179,67,56603760.0,0,23567
23567,179,67,56603760.0,0,23568
23568,179,179,56603760.0,0,23569
23569,179,179,56603760.0,0,23570
23570,179,179,56603760.0,0,23571
23571,179,179,56603760.0,0,23572
23572,179,179,56603760.0,0,23573
23573,179,179,56603760.0,0,23574
23574,179,179,56603760.0,0,23575
23575,179,179,56603760.0,0,23576
23576,64,59,56604840.0,0,23577
23577,64,59,56604840.0,0,23578
23578,64,147,56604840.0,0,23579
23579,64,147,56604840.0,0,23580
23580,64,164,56604840.0,0,23581
23581,64,164,56604840.0,0,23582
23582,96,125,56604840.0,0,23583
23583,96,125,56604840.0,0,23584
23584,96,125,56604840.0,0,23585
23585,64,59,56605860.0,0,23586
23586,64,59,56605860.0,0,23587
23587,179,179,56606040.0,0,23588
23588,179,179,56606040.0,0,23589
23589,179,179,56606040.0,0,23590
23590,179,179,56606040.0,0,23591
23591,179,179,56606040.0,0,23592
23592,179,179,56606040.0,0,23593
23593,179,179,56606040.0,0,23594
23594,179,179,56606040.0,0,23595
23595,115,170,56606160.0,0,23596
23596,115,170,56606160.0,0,23597
23597,115,170,56606160.0,0,23598
23598,115,170,56606160.0,0,23599
23599,64,64,56606640.0,0,23600
23600,64,64,56606640.0,0,23601
23601,64,64,56606640.0,0,23602
23602,64,64,56606640.0,0,23603
23603,170,66,56606880.0,0,23604
23604,170,66,56606880.0,0,23605
23605,170,111,56606880.0,0,23606
23606,170,111,56606880.0,0,23607
23607,170,161,56606880.0,0,23608
23608,170,161,56606880.0,0,23609
23609,179,179,56607360.0,0,23610
23610,179,179,56607360.0,0,23611
23611,179,179,56607360.0,0,23612
23612,179,179,56607360.0,0,23613
23613,179,179,56607360.0,0,23614
23614,179,179,56607360.0,0,23615
23615,179,179,56607360.0,0,23616
23616,179,179,56607360.0,0,23617
23617,179,179,56607360.0,0,23618
23618,179,179,56607360.0,0,23619
23619,179,179,56607540.0,0,23620
23620,179,179,56607540.0,0,23621
23621,179,179,56607540.0,0,23622
23622,179,179,56607540.0,0,23623
23623,179,179,56607540.0,0,23624
23624,179,179,56607540.0,0,23625
23625,179,179,56607540.0,0,23626
23626,179,179,56607540.0,0,23627
23627,179,179,56607540.0,0,23628
23628,179,179,56607540.0,0,23629
23629,115,115,56608920.0,0,23630
23630,115,115,56608920.0,0,23631
23631,115,115,56608920.0,0,23632
23632,115,115,56608920.0,0,23633
23633,93,146,56609580.0,0,23634
23634,93,146,56609580.0,0,23635
23635,93,146,56609580.0,0,23636
23636,93,146,56609580.0,0,23637
23637,64,59,56610120.0,0,23638
23638,64,59,56610120.0,0,23639
23639,168,96,56611200.0,0,23640
23640,168,96,56611200.0,0,23641
23641,168,96,56611200.0,0,23642
23642,168,96,56611200.0,0,23643
23643,168,96,56611200.0,0,23644
23644,168,96,56611200.0,0,23645
23645,168,96,56611200.0,0,23646
23646,168,96,56611200.0,0,23647
23647,168,96,56611200.0,0,23648
23648,168,96,56611200.0,0,23649
23649,168,96,56611200.0,0,23650
23650,168,96,56611200.0,0,23651
23651,168,96,56611200.0,0,23652
23652,168,96,56611200.0,0,23653
23653,168,125,56611200.0,0,23654
23654,168,125,56611200.0,0,23655
23655,168,125,56611200.0,0,23656
23656,168,125,56611200.0,0,23657
23657,168,125,56611200.0,0,23658
23658,168,125,56611200.0,0,23659
23659,168,125,56611200.0,0,23660
23660,168,125,56611200.0,0,23661
23661,168,125,56611200.0,0,23662
23662,168,125,56611200.0,0,23663
23663,168,125,56611200.0,0,23664
23664,168,125,56611200.0,0,23665
23665,168,125,56611200.0,0,23666
23666,168,125,56611200.0,0,23667
23667,110,59,56613240.0,0,23668
23668,110,59,56613240.0,0,23669
23669,110,59,56613240.0,0,23670
23670,110,59,56613240.0,0,23671
23671,110,59,56613240.0,0,23672
23672,110,59,56613240.0,0,23673
23673,110,59,56613240.0,0,23674
23674,110,59,56613240.0,0,23675
23675,110,59,56613240.0,0,23676
23676,110,59,56613240.0,0,23677
23677,110,59,56613240.0,0,23678
23678,110,59,56613240.0,0,23679
23679,110,164,56613240.0,0,23680
23680,110,164,56613240.0,0,23681
23681,110,164,56613240.0,0,23682
23682,110,164,56613240.0,0,23683
23683,110,164,56613240.0,0,23684
23684,110,164,56613240.0,0,23685
23685,93,66,56613540.0,0,23686
23686,93,66,56613540.0,0,23687
23687,93,66,56613540.0,0,23688
23688,93,66,56613540.0,0,23689
23689,93,93,56613780.0,0,23690
23690,93,93,56613780.0,0,23691
23691,93,93,56613780.0,0,23692
23692,93,93,56613780.0,0,23693
23693,93,93,56613780.0,0,23694
23694,93,93,56613780.0,0,23695
23695,93,93,56613780.0,0,23696
23696,93,93,56613780.0,0,23697
23697,64,59,56616180.0,0,23698
23698,64,59,56616180.0,0,23699
23699,59,147,56616960.0,0,23700
23700,59,147,56616960.0,0,23701
23701,59,164,56616960.0,0,23702
23702,59,164,56616960.0,0,23703
23703,59,147,56617080.0,0,23704
23704,59,147,56617080.0,0,23705
23705,59,147,56617080.0,0,23706
23706,59,147,56617080.0,0,23707
23707,93,156,56617320.0,0,23708
23708,93,156,56617320.0,0,23709
23709,93,156,56617320.0,0,23710
23710,93,156,56617320.0,0,23711
23711,93,156,56617320.0,0,23712
23712,152,99,56629440.0,0,23713
23713,152,99,56629440.0,0,23714
23714,79,5,56661420.0,0,23715
23715,79,5,56661420.0,0,23716
23716,79,5,56661420.0,0,23717
23717,146,58,56661540.0,0,23718
23718,146,58,56661540.0,0,23719
23719,146,113,56661540.0,0,23720
23720,146,113,56661540.0,0,23721
23721,179,179,56663760.0,0,23722
23722,179,179,56663760.0,0,23723
23723,179,179,56663760.0,0,23724
23724,179,179,56663760.0,0,23725
23725,179,179,56663760.0,0,23726
23726,179,179,56663760.0,0,23727
23727,179,179,56663760.0,0,23728
23728,179,179,56663760.0,0,23729
23729,179,179,56664360.0,0,23730
23730,179,179,56664360.0,0,23731
23731,179,179,56664360.0,0,23732
23732,179,179,56664360.0,0,23733
23733,179,179,56664360.0,0,23734
23734,179,179,56664360.0,0,23735
23735,179,179,56664360.0,0,23736
23736,179,179,56664360.0,0,23737
23737,179,179,56664360.0,0,23738
23738,179,179,56664360.0,0,23739
23739,156,93,56664420.0,0,23740
23740,156,93,56664420.0,0,23741
23741,168,96,56664660.0,0,23742
23742,168,96,56664660.0,0,23743
23743,168,96,56664660.0,0,23744
23744,168,96,56664660.0,0,23745
23745,168,96,56664660.0,0,23746
23746,168,96,56664660.0,0,23747
23747,168,96,56664660.0,0,23748
23748,168,96,56664660.0,0,23749
23749,168,96,56664660.0,0,23750
23750,168,96,56664660.0,0,23751
23751,168,125,56664660.0,0,23752
23752,168,125,56664660.0,0,23753
23753,168,125,56664660.0,0,23754
23754,168,125,56664660.0,0,23755
23755,168,125,56664660.0,0,23756
23756,168,125,56664660.0,0,23757
23757,168,125,56664660.0,0,23758
23758,168,125,56664660.0,0,23759
23759,168,125,56664660.0,0,23760
23760,168,125,56664660.0,0,23761
23761,179,179,56664840.0,0,23762
23762,179,179,56664840.0,0,23763
23763,179,179,56664840.0,0,23764
23764,179,179,56664840.0,0,23765
23765,179,179,56664840.0,0,23766
23766,179,179,56664840.0,0,23767
23767,179,179,56664840.0,0,23768
23768,179,179,56664840.0,0,23769
23769,179,179,56665200.0,0,23770
23770,179,179,56665200.0,0,23771
23771,179,179,56665200.0,0,23772
23772,179,179,56665200.0,0,23773
23773,179,179,56665200.0,0,23774
23774,179,179,56665200.0,0,23775
23775,179,179,56665200.0,0,23776
23776,179,179,56665200.0,0,23777
23777,179,179,56665380.0,0,23778
23778,179,179,56665380.0,0,23779
23779,179,179,56665380.0,0,23780
23780,179,179,56665380.0,0,23781
23781,179,179,56665380.0,0,23782
23782,179,179,56665380.0,0,23783
23783,179,179,56665380.0,0,23784
23784,179,179,56665380.0,0,23785
23785,93,156,56666520.0,0,23786
23786,93,156,56666520.0,0,23787
23787,93,156,56666520.0,0,23788
23788,93,156,56666520.0,0,23789
23789,93,156,56666520.0,0,23790
23790,179,83,56666700.0,0,23791
23791,179,83,56666700.0,0,23792
23792,179,83,56666700.0,0,23793
23793,179,83,56666700.0,0,23794
23794,142,91,56667300.0,0,23795
23795,142,91,56667300.0,0,23796
23796,142,91,56667300.0,0,23797
23797,39,66,56667480.0,0,23798
23798,39,66,56667480.0,0,23799
23799,39,66,56667480.0,0,23800
23800,39,66,56667480.0,0,23801
23801,161,23,56668500.0,0,23802
23802,161,23,56668500.0,0,23803
23803,40,119,56669160.0,0,23804
23804,40,119,56669160.0,0,23805
23805,40,119,56669160.0,0,23806
23806,40,119,56669160.0,0,23807
23807,115,163,56670540.0,0,23808
23808,115,163,56670540.0,0,23809
23809,115,163,56670540.0,0,23810
23810,115,163,56670540.0,0,23811
23811,115,166,56670540.0,0,23812
23812,115,166,56670540.0,0,23813
23813,115,166,56670540.0,0,23814
23814,115,166,56670540.0,0,23815
23815,115,170,56670540.0,0,23816
23816,115,170,56670540.0,0,23817
23817,115,170,56670540.0,0,23818
23818,115,170,56670540.0,0,23819
23819,179,179,56670600.0,0,23820
23820,179,179,56670600.0,0,23821
23821,179,179,56670600.0,0,23822
23822,179,179,56670600.0,0,23823
23823,179,179,56670600.0,0,23824
23824,179,179,56670600.0,0,23825
23825,179,179,56670600.0,0,23826
23826,179,179,56670600.0,0,23827
23827,159,24,56671260.0,0,23828
23828,159,24,56671260.0,0,23829
23829,159,24,56671260.0,0,23830
23830,159,26,56671260.0,0,23831
23831,159,26,56671260.0,0,23832
23832,159,26,56671260.0,0,23833
23833,159,34,56671260.0,0,23834
23834,159,34,56671260.0,0,23835
23835,159,34,56671260.0,0,23836
23836,159,96,56671260.0,0,23837
23837,159,96,56671260.0,0,23838
23838,159,96,56671260.0,0,23839
23839,159,99,56671260.0,0,23840
23840,159,99,56671260.0,0,23841
23841,159,99,56671260.0,0,23842
23842,159,104,56671260.0,0,23843
23843,159,104,56671260.0,0,23844
23844,159,104,56671260.0,0,23845
23845,159,109,56671260.0,0,23846
23846,159,109,56671260.0,0,23847
23847,159,109,56671260.0,0,23848
23848,159,125,56671260.0,0,23849
23849,159,125,56671260.0,0,23850
23850,159,125,56671260.0,0,23851
23851,159,152,56671260.0,0,23852
23852,159,152,56671260.0,0,23853
23853,159,152,56671260.0,0,23854
23854,159,162,56671260.0,0,23855
23855,159,162,56671260.0,0,23856
23856,159,162,56671260.0,0,23857
23857,159,168,56671260.0,0,23858
23858,159,168,56671260.0,0,23859
23859,159,168,56671260.0,0,23860
23860,159,171,56671260.0,0,23861
23861,159,171,56671260.0,0,23862
23862,159,171,56671260.0,0,23863
23863,64,59,56673480.0,0,23864
23864,64,59,56673480.0,0,23865
23865,158,11,56673480.0,0,23866
23866,158,11,56673480.0,0,23867
23867,158,11,56673480.0,0,23868
23868,158,11,56673480.0,0,23869
23869,158,47,56673480.0,0,23870
23870,158,47,56673480.0,0,23871
23871,158,47,56673480.0,0,23872
23872,158,47,56673480.0,0,23873
23873,158,57,56673480.0,0,23874
23874,158,57,56673480.0,0,23875
23875,158,57,56673480.0,0,23876
23876,158,57,56673480.0,0,23877
23877,158,71,56673480.0,0,23878
23878,158,71,56673480.0,0,23879
23879,158,71,56673480.0,0,23880
23880,158,71,56673480.0,0,23881
23881,158,79,56673480.0,0,23882
23882,158,79,56673480.0,0,23883
23883,158,79,56673480.0,0,23884
23884,158,79,56673480.0,0,23885
23885,158,102,56673480.0,0,23886
23886,158,102,56673480.0,0,23887
23887,158,102,56673480.0,0,23888
23888,158,102,56673480.0,0,23889
23889,158,128,56673480.0,0,23890
23890,158,128,56673480.0,0,23891
23891,158,128,56673480.0,0,23892
23892,158,128,56673480.0,0,23893
23893,158,140,56673480.0,0,23894
23894,158,140,56673480.0,0,23895
23895,158,140,56673480.0,0,23896
23896,158,140,56673480.0,0,23897
23897,158,141,56673480.0,0,23898
23898,158,141,56673480.0,0,23899
23899,158,141,56673480.0,0,23900
23900,158,141,56673480.0,0,23901
23901,158,155,56673480.0,0,23902
23902,158,155,56673480.0,0,23903
23903,158,155,56673480.0,0,23904
23904,158,155,56673480.0,0,23905
23905,158,174,56673480.0,0,23906
23906,158,174,56673480.0,0,23907
23907,158,174,56673480.0,0,23908
23908,158,174,56673480.0,0,23909
23909,18,89,56675220.0,0,23910
23910,18,89,56675220.0,0,23911
23911,18,89,56675220.0,0,23912
23912,18,89,56675220.0,0,23913
23913,18,98,56675220.0,0,23914
23914,18,98,56675220.0,0,23915
23915,18,98,56675220.0,0,23916
23916,18,98,56675220.0,0,23917
23917,18,157,56675220.0,0,23918
23918,18,157,56675220.0,0,23919
23919,18,157,56675220.0,0,23920
23920,18,157,56675220.0,0,23921
23921,64,59,56675400.0,0,23922
23922,64,59,56675400.0,0,23923
23923,64,147,56675400.0,0,23924
23924,64,147,56675400.0,0,23925
23925,64,147,56675400.0,0,23926
23926,64,147,56675400.0,0,23927
23927,115,156,56679840.0,0,23928
23928,115,156,56679840.0,0,23929
23929,115,156,56679840.0,0,23930
23930,115,156,56679840.0,0,23931
23931,170,115,56681940.0,0,23932
23932,170,115,56681940.0,0,23933
23933,170,156,56681940.0,0,23934
23934,170,156,56681940.0,0,23935
23935,170,163,56681940.0,0,23936
23936,170,163,56681940.0,0,23937
23937,170,166,56681940.0,0,23938
23938,170,166,56681940.0,0,23939
23939,168,133,56683620.0,0,23940
23940,168,133,56683620.0,0,23941
23941,168,133,56683620.0,0,23942
23942,168,133,56683620.0,0,23943
23943,156,115,56684160.0,0,23944
23944,156,115,56684160.0,0,23945
23945,18,18,56685360.0,0,23946
23946,18,18,56685360.0,0,23947
23947,18,18,56685360.0,0,23948
23948,18,158,56685360.0,0,23949
23949,18,158,56685360.0,0,23950
23950,18,158,56685360.0,0,23951
23951,18,158,56685360.0,0,23952
23952,18,158,56685360.0,0,23953
23953,18,158,56685360.0,0,23954
23954,161,23,56688120.0,0,23955
23955,161,23,56688120.0,0,23956
23956,115,156,56689200.0,0,23957
23957,115,156,56689200.0,0,23958
23958,115,156,56689200.0,0,23959
23959,115,156,56689200.0,0,23960
23960,115,156,56689200.0,0,23961
23961,115,156,56689200.0,0,23962
23962,115,156,56689200.0,0,23963
23963,115,156,56689200.0,0,23964
23964,22,22,56689260.0,0,23965
23965,22,22,56689260.0,0,23966
23966,22,22,56689260.0,0,23967
23967,22,22,56689260.0,0,23968
23968,115,156,56689260.0,0,23969
23969,115,156,56689260.0,0,23970
23970,115,156,56689260.0,0,23971
23971,115,156,56689260.0,0,23972
23972,115,156,56689260.0,0,23973
23973,115,156,56689260.0,0,23974
23974,115,156,56689260.0,0,23975
23975,115,156,56689260.0,0,23976
23976,18,89,56689800.0,0,23977
23977,18,89,56689800.0,0,23978
23978,18,89,56689800.0,0,23979
23979,18,89,56689800.0,0,23980
23980,18,89,56689800.0,0,23981
23981,18,89,56689800.0,0,23982
23982,18,89,56689800.0,0,23983
23983,18,89,56689800.0,0,23984
23984,18,157,56689800.0,0,23985
23985,18,157,56689800.0,0,23986
23986,18,157,56689800.0,0,23987
23987,18,157,56689800.0,0,23988
23988,18,157,56689800.0,0,23989
23989,18,157,56689800.0,0,23990
23990,18,157,56689800.0,0,23991
23991,18,157,56689800.0,0,23992
23992,18,89,56690160.0,0,23993
23993,18,89,56690160.0,0,23994
23994,18,89,56690160.0,0,23995
23995,18,89,56690160.0,0,23996
23996,18,157,56690160.0,0,23997
23997,18,157,56690160.0,0,23998
23998,18,157,56690160.0,0,23999
23999,18,157,56690160.0,0,24000
24000,170,66,56693400.0,0,24001
24001,170,66,56693400.0,0,24002
24002,170,111,56693400.0,0,24003
24003,170,111,56693400.0,0,24004
24004,170,161,56693400.0,0,24005
24005,170,161,56693400.0,0,24006
24006,79,67,56694720.0,0,24007
24007,79,67,56694720.0,0,24008
24008,79,67,56694720.0,0,24009
24009,79,67,56694720.0,0,24010
24010,168,133,56695140.0,0,24011
24011,168,133,56695140.0,0,24012
24012,168,133,56695140.0,0,24013
24013,168,133,56695140.0,0,24014
24014,179,179,56698320.0,0,24015
24015,179,179,56698320.0,0,24016
24016,179,179,56698320.0,0,24017
24017,179,179,56698320.0,0,24018
24018,179,179,56698320.0,0,24019
24019,179,179,56698320.0,0,24020
24020,179,179,56698320.0,0,24021
24021,179,179,56698320.0,0,24022
24022,179,179,56698560.0,0,24023
24023,179,179,56698560.0,0,24024
24024,179,179,56698560.0,0,24025
24025,179,179,56698560.0,0,24026
24026,179,179,56698560.0,0,24027
24027,179,179,56698560.0,0,24028
24028,179,179,56698560.0,0,24029
24029,179,179,56698560.0,0,24030
24030,156,115,56703000.0,0,24031
24031,156,115,56703000.0,0,24032
24032,156,115,56703000.0,0,24033
24033,156,115,56703000.0,0,24034
24034,156,115,56703000.0,0,24035
24035,179,179,56748720.0,0,24036
24036,179,179,56748720.0,0,24037
24037,179,179,56748720.0,0,24038
24038,179,179,56748720.0,0,24039
24039,179,179,56748720.0,0,24040
24040,179,179,56748720.0,0,24041
24041,179,179,56748720.0,0,24042
24042,179,179,56748720.0,0,24043
24043,40,119,56749800.0,0,24044
24044,40,119,56749800.0,0,24045
24045,40,119,56749800.0,0,24046
24046,40,119,56749800.0,0,24047
24047,40,142,56749800.0,0,24048
24048,40,142,56749800.0,0,24049
24049,40,142,56749800.0,0,24050
24050,40,142,56749800.0,0,24051
24051,28,97,56753220.0,0,24052
24052,28,97,56753220.0,0,24053
24053,28,97,56753220.0,0,24054
24054,28,97,56753220.0,0,24055
24055,28,148,56753940.0,0,24056
24056,28,148,56753940.0,0,24057
24057,28,148,56753940.0,0,24058
24058,28,148,56753940.0,0,24059
24059,40,117,56754000.0,0,24060
24060,40,117,56754000.0,0,24061
24061,40,117,56754000.0,0,24062
24062,40,117,56754000.0,0,24063
24063,18,117,56754120.0,0,24064
24064,18,117,56754120.0,0,24065
24065,18,117,56754120.0,0,24066
24066,18,117,56754120.0,0,24067
24067,59,64,56754600.0,0,24068
24068,59,64,56754600.0,0,24069
24069,59,64,56754600.0,0,24070
24070,59,64,56754600.0,0,24071
24071,59,64,56754600.0,0,24072
24072,59,64,56754600.0,0,24073
24073,59,64,56754600.0,0,24074
24074,59,64,56754600.0,0,24075
24075,59,147,56754600.0,0,24076
24076,59,147,56754600.0,0,24077
24077,59,147,56754600.0,0,24078
